,source,active,quantity,quantity_annual,quantity_cumulative,cost,cost_annual,cost_cumulative,t_interval,consequence-cost
1681,risk,True,0.005,5.613909020990406e-06,0.06499999999999999,5000.0,5.613909020990406,65000.0,114.0,1000000.0
1682,conditional_failure,False,,,,,,,114.0,1000000.0
1683,conditional_failure,True,0.04,4.4911272167923247e-05,0.24000000000000013,140.0,0.15718945258773137,840.0,114.0,1000000.0
1684,functional_failure,False,,,,,,,114.0,1000000.0
1685,functional_failure,True,0.005,5.613909020990406e-06,0.06499999999999999,35.0,0.03929736314693284,455.0,114.0,1000000.0
1686,inspection_groundline,False,,,,,,,114.0,1000000.0
1687,inspection_groundline,True,0.975,0.0010947122590931292,6.36,48.75,0.05473561295465646,318.0,114.0,1000000.0
1688,inspection_protection,False,,,,,,,114.0,1000000.0
1689,inspection_protection,True,0.995,0.0011171678951770907,73.925,0.0,0.0,0.0,114.0,1000000.0
1690,pole_saver_rod,False,0.0,0.0,0.0,0.0,0.0,0.0,114.0,1000000.0
1691,pole_saver_rod,True,,,,,,,114.0,1000000.0
1692,termite_treatment,False,,,,,,,114.0,1000000.0
1693,termite_treatment,True,0.03,3.368345412594243e-05,0.12,3.0,0.0033683454125942435,12.0,114.0,1000000.0
1694,risk,False,,,,,,,117.0,1000000.0
1695,risk,True,0.005,5.649877115172745e-06,0.06999999999999999,5000.0,5.649877115172745,70000.0,117.0,1000000.0
1696,conditional_failure,False,,,,,,,117.0,1000000.0
1697,conditional_failure,True,0.04,4.519901692138196e-05,0.24000000000000005,140.0,0.15819655922483686,840.0,117.0,1000000.0
1698,functional_failure,False,,,,,,,117.0,1000000.0
1699,functional_failure,True,0.005,5.649877115172745e-06,0.06999999999999999,35.0,0.039549139806209214,490.0,117.0,1000000.0
1700,inspection_groundline,False,,,,,,,117.0,1000000.0
1701,inspection_groundline,True,0.985,0.0011130257916890306,6.28,49.25,0.055651289584451535,314.0,117.0,1000000.0
1702,inspection_protection,False,,,,,,,117.0,1000000.0
1703,inspection_protection,True,1.0,0.0011299754230345489,73.42999999999998,0.0,0.0,0.0,117.0,1000000.0
1704,pole_saver_rod,False,0.0,0.0,0.0,0.0,0.0,0.0,117.0,1000000.0
1705,pole_saver_rod,True,,,,,,,117.0,1000000.0
1706,termite_treatment,False,,,,,,,117.0,1000000.0
1707,termite_treatment,True,0.04,4.519901692138196e-05,0.15,4.0,0.0045199016921381955,15.0,117.0,1000000.0
1708,risk,False,,,,,,,120.0,1000000.0
1709,risk,True,0.005,5.458604671473878e-06,0.045,5000.0,5.458604671473878,45000.0,120.0,1000000.0
1710,conditional_failure,False,,,,,,,120.0,1000000.0
1711,conditional_failure,True,0.04,4.366883737179102e-05,0.22500000000000012,140.0,0.15284093080126857,787.5,120.0,1000000.0
1712,functional_failure,False,,,,,,,120.0,1000000.0
1713,functional_failure,True,0.005,5.458604671473878e-06,0.045,35.0,0.03821023270031714,315.0,120.0,1000000.0
1714,inspection_groundline,False,,,,,,,120.0,1000000.0
1715,inspection_groundline,True,0.97,0.0010589693062659322,6.17,48.5,0.05294846531329661,308.5,120.0,1000000.0
1716,inspection_protection,False,,,,,,,120.0,1000000.0
1717,inspection_protection,True,1.0,0.0010917209342947755,76.13000000000001,0.0,0.0,0.0,120.0,1000000.0
1718,pole_saver_rod,False,0.0,0.0,0.0,0.0,0.0,0.0,120.0,1000000.0
1719,pole_saver_rod,True,,,,,,,120.0,1000000.0
1720,termite_treatment,False,,,,,,,120.0,1000000.0
1721,termite_treatment,True,0.03,3.2751628028843264e-05,0.10500000000000001,3.0,0.0032751628028843266,10.5,120.0,1000000.0
1722,risk,False,,,,,,,0.0,1500000.0
1723,risk,True,0.005,5.307235885406163e-06,0.035,7500.0,7.9608538281092445,52500.0,0.0,1500000.0
1724,conditional_failure,False,,,,,,,0.0,1500000.0
1725,conditional_failure,True,0.01,1.0614471770812325e-05,0.2650000000000001,35.0,0.03715065119784314,927.5,0.0,1500000.0
1726,functional_failure,False,,,,,,,0.0,1500000.0
1727,functional_failure,True,0.005,5.307235885406163e-06,0.035,35.0,0.03715065119784314,245.0,0.0,1500000.0
1728,inspection_groundline,False,,,,,,,0.0,1500000.0
1729,inspection_groundline,True,0.98,0.0010402182335396079,705.4200000000006,49.0,0.052010911676980395,35271.0,0.0,1500000.0
1730,inspection_protection,False,,,,,,,0.0,1500000.0
1731,inspection_protection,True,1.0,0.0010614471770812326,78.20999999999998,0.0,0.0,0.0,0.0,1500000.0
1732,pole_saver_rod,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500000.0
1733,pole_saver_rod,True,,,,,,,0.0,1500000.0
1734,termite_treatment,False,,,,,,,0.0,1500000.0
1735,termite_treatment,True,0.005,5.307235885406163e-06,0.17000000000000007,0.5,0.0005307235885406163,17.0,0.0,1500000.0
1736,risk,False,,,,,,,3.0,1500000.0
1737,risk,True,0.005,5.144985696939762e-06,0.05499999999999999,7500.0,7.7174785454096435,82500.0,3.0,1500000.0
1738,conditional_failure,False,,,,,,,3.0,1500000.0
1739,conditional_failure,True,0.01,1.0289971393879525e-05,0.24000000000000013,35.0,0.03601489987857834,840.0,3.0,1500000.0
1740,functional_failure,False,,,,,,,3.0,1500000.0
1741,functional_failure,True,0.005,5.144985696939762e-06,0.05499999999999999,35.0,0.03601489987857834,385.0,3.0,1500000.0
1742,inspection_groundline,False,,,,,,,3.0,1500000.0
1743,inspection_groundline,True,0.99,0.0010187071679940729,244.75000000000034,49.5,0.050935358399703645,12237.5,3.0,1500000.0
1744,inspection_protection,False,,,,,,,3.0,1500000.0
1745,inspection_protection,True,1.0,0.0010289971393879524,80.69499999999998,0.0,0.0,0.0,3.0,1500000.0
1746,pole_saver_rod,False,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1500000.0
1747,pole_saver_rod,True,,,,,,,3.0,1500000.0
1748,termite_treatment,False,,,,,,,3.0,1500000.0
1749,termite_treatment,True,0.01,1.0289971393879525e-05,0.2050000000000001,1.0,0.0010289971393879524,20.5,3.0,1500000.0
1750,risk,False,,,,,,,6.0,1500000.0
1751,risk,True,0.01,1.0821398232865668e-05,0.075,15000.0,16.232097349298503,112500.0,6.0,1500000.0
1752,conditional_failure,False,,,,,,,6.0,1500000.0
1753,conditional_failure,True,0.01,1.0821398232865668e-05,0.2200000000000001,35.0,0.03787489381502984,770.0,6.0,1500000.0
1754,functional_failure,False,,,,,,,6.0,1500000.0
1755,functional_failure,True,0.01,1.0821398232865668e-05,0.075,70.0,0.07574978763005968,525.0,6.0,1500000.0
1756,inspection_groundline,False,,,,,,,6.0,1500000.0
1757,inspection_groundline,True,0.985,0.0010659077259372682,114.61000000000001,49.25,0.053295386296863416,5730.5,6.0,1500000.0
1758,inspection_protection,False,,,,,,,6.0,1500000.0
1759,inspection_protection,True,1.0,0.001082139823286567,76.70999999999997,0.0,0.0,0.0,6.0,1500000.0
1760,pole_saver_rod,False,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1500000.0
1761,pole_saver_rod,True,,,,,,,6.0,1500000.0
1762,termite_treatment,False,,,,,,,6.0,1500000.0
1763,termite_treatment,True,0.015,1.6232097349298503e-05,0.18500000000000008,1.5,0.0016232097349298503,18.5,6.0,1500000.0
1764,risk,False,,,,,,,9.0,1500000.0
1765,risk,True,0.005,5.40277702739208e-06,0.06999999999999999,7500.0,8.104165541088118,105000.0,9.0,1500000.0
1766,conditional_failure,False,,,,,,,9.0,1500000.0
1767,conditional_failure,True,0.01,1.080555405478416e-05,0.23500000000000013,35.0,0.037819439191744554,822.5,9.0,1500000.0
1768,functional_failure,False,,,,,,,9.0,1500000.0
1769,functional_failure,True,0.005,5.40277702739208e-06,0.06999999999999999,35.0,0.037819439191744554,490.0,9.0,1500000.0
1770,inspection_groundline,False,,,,,,,9.0,1500000.0
1771,inspection_groundline,True,0.99,0.0010697498514236317,76.76000000000002,49.5,0.053487492571181586,3838.0,9.0,1500000.0
1772,inspection_protection,False,,,,,,,9.0,1500000.0
1773,inspection_protection,True,1.0,0.0010805554054784158,76.79500000000002,0.0,0.0,0.0,9.0,1500000.0
1774,pole_saver_rod,False,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1500000.0
1775,pole_saver_rod,True,,,,,,,9.0,1500000.0
1776,termite_treatment,False,,,,,,,9.0,1500000.0
1777,termite_treatment,True,0.015,1.6208331082176236e-05,0.22000000000000008,1.5,0.0016208331082176238,22.0,9.0,1500000.0
1778,risk,False,,,,,,,12.0,1500000.0
1779,risk,True,0.01,1.0608053634319177e-05,0.06499999999999999,15000.0,15.912080451478763,97500.0,12.0,1500000.0
1780,conditional_failure,False,,,,,,,12.0,1500000.0
1781,conditional_failure,True,0.01,1.0608053634319177e-05,0.2200000000000001,35.0,0.03712818772011711,770.0,12.0,1500000.0
1782,functional_failure,False,,,,,,,12.0,1500000.0
1783,functional_failure,True,0.01,1.0608053634319177e-05,0.06499999999999999,70.0,0.07425637544023422,455.0,12.0,1500000.0
1784,inspection_groundline,False,,,,,,,12.0,1500000.0
1785,inspection_groundline,True,0.99,0.0010501973097975983,58.964999999999996,49.5,0.05250986548987992,2948.25,12.0,1500000.0
1786,inspection_protection,False,,,,,,,12.0,1500000.0
1787,inspection_protection,True,1.0,0.0010608053634319175,78.245,0.0,0.0,0.0,12.0,1500000.0
1788,pole_saver_rod,False,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1500000.0
1789,pole_saver_rod,True,,,,,,,12.0,1500000.0
1790,termite_treatment,False,,,,,,,12.0,1500000.0
1791,termite_treatment,True,0.015,1.5912080451478764e-05,0.2250000000000001,1.5,0.0015912080451478763,22.5,12.0,1500000.0
1792,risk,False,,,,,,,15.0,1500000.0
1793,risk,True,0.005,5.469412311647114e-06,0.05999999999999999,7500.0,8.204118467470671,90000.0,15.0,1500000.0
1794,conditional_failure,False,,,,,,,15.0,1500000.0
1795,conditional_failure,True,0.01,1.0938824623294227e-05,0.24000000000000013,35.0,0.038285886181529796,840.0,15.0,1500000.0
1796,functional_failure,False,,,,,,,15.0,1500000.0
1797,functional_failure,True,0.005,5.469412311647114e-06,0.05999999999999999,35.0,0.038285886181529796,420.0,15.0,1500000.0
1798,inspection_groundline,False,,,,,,,15.0,1500000.0
1799,inspection_groundline,True,0.965,0.0010555965761478929,45.50500000000002,48.25,0.052779828807394645,2275.25,15.0,1500000.0
1800,inspection_protection,False,,,,,,,15.0,1500000.0
1801,inspection_protection,True,1.0,0.0010938824623294228,75.84,0.0,0.0,0.0,15.0,1500000.0
1802,pole_saver_rod,False,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1500000.0
1803,pole_saver_rod,True,,,,,,,15.0,1500000.0
1804,termite_treatment,False,,,,,,,15.0,1500000.0
1805,termite_treatment,True,0.015,1.6408236934941342e-05,0.18500000000000005,1.5,0.001640823693494134,18.5,15.0,1500000.0
1806,risk,False,,,,,,,18.0,1500000.0
1807,risk,True,0.01,1.0636487406398912e-05,0.08,15000.0,15.954731109598367,120000.0,18.0,1500000.0
1808,conditional_failure,False,,,,,,,18.0,1500000.0
1809,conditional_failure,True,0.01,1.0636487406398912e-05,0.2200000000000001,35.0,0.03722770592239619,770.0,18.0,1500000.0
1810,functional_failure,False,,,,,,,18.0,1500000.0
1811,functional_failure,True,0.01,1.0636487406398912e-05,0.08,70.0,0.07445541184479237,560.0,18.0,1500000.0
1812,inspection_groundline,False,,,,,,,18.0,1500000.0
1813,inspection_groundline,True,0.975,0.001037057522123894,39.58000000000001,48.75,0.05185287610619469,1979.0,18.0,1500000.0
1814,inspection_protection,False,,,,,,,18.0,1500000.0
1815,inspection_protection,True,1.0,0.0010636487406398912,78.06000000000003,0.0,0.0,0.0,18.0,1500000.0
1816,pole_saver_rod,False,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1500000.0
1817,pole_saver_rod,True,,,,,,,18.0,1500000.0
1818,termite_treatment,False,,,,,,,18.0,1500000.0
1819,termite_treatment,True,0.02,2.1272974812797824e-05,0.29000000000000015,2.0,0.0021272974812797823,29.0,18.0,1500000.0
1820,risk,False,,,,,,,21.0,1500000.0
1821,risk,True,0.005,5.5550000555500006e-06,0.05499999999999999,7500.0,8.332500083325,82500.0,21.0,1500000.0
1822,conditional_failure,False,,,,,,,21.0,1500000.0
1823,conditional_failure,True,0.01,1.1110000111100001e-05,0.2500000000000001,35.0,0.038885000388850004,875.0,21.0,1500000.0
1824,functional_failure,False,,,,,,,21.0,1500000.0
1825,functional_failure,True,0.005,5.5550000555500006e-06,0.05499999999999999,35.0,0.038885000388850004,385.0,21.0,1500000.0
1826,inspection_groundline,False,,,,,,,21.0,1500000.0
1827,inspection_groundline,True,0.985,0.00109433501094335,31.935000000000006,49.25,0.0547167505471675,1596.75,21.0,1500000.0
1828,inspection_protection,False,,,,,,,21.0,1500000.0
1829,inspection_protection,True,1.0,0.00111100001111,74.69499999999996,0.0,0.0,0.0,21.0,1500000.0
1830,pole_saver_rod,False,0.0,0.0,0.0,0.0,0.0,0.0,21.0,1500000.0
1831,pole_saver_rod,True,,,,,,,21.0,1500000.0
1832,termite_treatment,False,,,,,,,21.0,1500000.0
1833,termite_treatment,True,0.01,1.1110000111100001e-05,0.16000000000000006,1.0,0.00111100001111,16.0,21.0,1500000.0
1834,risk,False,,,,,,,24.0,1500000.0
1835,risk,True,0.005,5.492212043322569e-06,0.045,7500.0,8.238318064983853,67500.0,24.0,1500000.0
1836,conditional_failure,False,,,,,,,24.0,1500000.0
1837,conditional_failure,True,0.015,1.6476636129967705e-05,0.2150000000000001,52.5,0.05766822645488697,752.5,24.0,1500000.0
1838,functional_failure,False,,,,,,,24.0,1500000.0
1839,functional_failure,True,0.005,5.492212043322569e-06,0.045,35.0,0.03844548430325798,315.0,24.0,1500000.0
1840,inspection_groundline,False,,,,,,,24.0,1500000.0
1841,inspection_groundline,True,0.975,0.0010709813484479009,28.425000000000008,48.75,0.05354906742239504,1421.25,24.0,1500000.0
1842,inspection_protection,False,,,,,,,24.0,1500000.0
1843,inspection_protection,True,1.0,0.0010984424086645137,75.58499999999998,0.0,0.0,0.0,24.0,1500000.0
1844,pole_saver_rod,False,0.0,0.0,0.0,0.0,0.0,0.0,24.0,1500000.0
1845,pole_saver_rod,True,,,,,,,24.0,1500000.0
1846,termite_treatment,False,,,,,,,24.0,1500000.0
1847,termite_treatment,True,0.02,2.1968848173290276e-05,0.27000000000000013,2.0,0.0021968848173290275,27.0,24.0,1500000.0
1848,risk,False,,,,,,,27.0,1500000.0
1849,risk,True,0.005,5.5000055000055e-06,0.05999999999999999,7500.0,8.25000825000825,90000.0,27.0,1500000.0
1850,conditional_failure,False,,,,,,,27.0,1500000.0
1851,conditional_failure,True,0.01,1.1000011000011e-05,0.24000000000000013,35.0,0.0385000385000385,840.0,27.0,1500000.0
1852,functional_failure,False,,,,,,,27.0,1500000.0
1853,functional_failure,True,0.005,5.5000055000055e-06,0.05999999999999999,35.0,0.0385000385000385,420.0,27.0,1500000.0
1854,inspection_groundline,False,,,,,,,27.0,1500000.0
1855,inspection_groundline,True,0.965,0.0010615010615010615,25.394999999999996,48.25,0.05307505307505307,1269.75,27.0,1500000.0
1856,inspection_protection,False,,,,,,,27.0,1500000.0
1857,inspection_protection,True,1.0,0.0011000011000011,75.44499999999995,0.0,0.0,0.0,27.0,1500000.0
1858,pole_saver_rod,False,0.0,0.0,0.0,0.0,0.0,0.0,27.0,1500000.0
1859,pole_saver_rod,True,,,,,,,27.0,1500000.0
1860,termite_treatment,False,,,,,,,27.0,1500000.0
1861,termite_treatment,True,0.025,2.75000275000275e-05,0.22,2.5,0.00275000275000275,22.0,27.0,1500000.0
1862,risk,False,,,,,,,30.0,1500000.0
1863,risk,True,0.005,5.277323341601139e-06,0.05499999999999999,7500.0,7.915985012401709,82500.0,30.0,1500000.0
1864,conditional_failure,False,,,,,,,30.0,1500000.0
1865,conditional_failure,True,0.005,5.277323341601139e-06,0.2600000000000001,17.5,0.01847063169560399,910.0,30.0,1500000.0
1866,functional_failure,False,,,,,,,30.0,1500000.0
1867,functional_failure,True,0.005,5.277323341601139e-06,0.05499999999999999,35.0,0.03694126339120798,385.0,30.0,1500000.0
1868,inspection_groundline,False,,,,,,,30.0,1500000.0
1869,inspection_groundline,True,0.99,0.0010449100216370257,24.034999999999993,49.5,0.05224550108185128,1201.75,30.0,1500000.0
1870,inspection_protection,False,,,,,,,30.0,1500000.0
1871,inspection_protection,True,1.0,0.001055464668320228,78.68,0.0,0.0,0.0,30.0,1500000.0
1872,pole_saver_rod,False,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1500000.0
1873,pole_saver_rod,True,,,,,,,30.0,1500000.0
1874,termite_treatment,False,,,,,,,30.0,1500000.0
1875,termite_treatment,True,0.02,2.1109293366404558e-05,0.19000000000000006,2.0,0.002110929336640456,19.0,30.0,1500000.0
1876,risk,False,,,,,,,33.0,1500000.0
1877,risk,True,0.005,5.573794248959095e-06,0.04,7500.0,8.360691373438641,60000.0,33.0,1500000.0
1878,conditional_failure,False,,,,,,,33.0,1500000.0
1879,conditional_failure,True,0.02,2.229517699583638e-05,0.2450000000000001,70.0,0.07803311948542732,857.5,33.0,1500000.0
1880,functional_failure,False,,,,,,,33.0,1500000.0
1881,functional_failure,True,0.005,5.573794248959095e-06,0.04,35.0,0.03901655974271366,280.0,33.0,1500000.0
1882,inspection_groundline,False,,,,,,,33.0,1500000.0
1883,inspection_groundline,True,0.97,0.0010813160842980643,20.719999999999995,48.5,0.054065804214903215,1036.0,33.0,1500000.0
1884,inspection_protection,False,,,,,,,33.0,1500000.0
1885,inspection_protection,True,0.995,0.0011091850555428598,74.43000000000002,0.0,0.0,0.0,33.0,1500000.0
1886,pole_saver_rod,False,0.0,0.0,0.0,0.0,0.0,0.0,33.0,1500000.0
1887,pole_saver_rod,True,,,,,,,33.0,1500000.0
1888,termite_treatment,False,,,,,,,33.0,1500000.0
1889,termite_treatment,True,0.025,2.7868971244795474e-05,0.19000000000000006,2.5,0.0027868971244795473,19.0,33.0,1500000.0
1890,risk,False,,,,,,,36.0,1500000.0
1891,risk,True,0.005,5.362246566821635e-06,0.025,7500.0,8.043369850232454,37500.0,36.0,1500000.0
1892,conditional_failure,False,,,,,,,36.0,1500000.0
1893,conditional_failure,True,0.015,1.6086739700464907e-05,0.24500000000000013,52.5,0.05630358895162717,857.5,36.0,1500000.0
1894,functional_failure,False,,,,,,,36.0,1500000.0
1895,functional_failure,True,0.005,5.362246566821635e-06,0.025,35.0,0.03753572596775145,175.0,36.0,1500000.0
1896,inspection_groundline,False,,,,,,,36.0,1500000.0
1897,inspection_groundline,True,0.99,0.0010617248202306837,19.8,49.5,0.05308624101153419,990.0,36.0,1500000.0
1898,inspection_protection,False,,,,,,,36.0,1500000.0
1899,inspection_protection,True,1.0,0.0010724493133643272,77.42999999999998,0.0,0.0,0.0,36.0,1500000.0
1900,pole_saver_rod,False,0.0,0.0,0.0,0.0,0.0,0.0,36.0,1500000.0
1901,pole_saver_rod,True,,,,,,,36.0,1500000.0
1902,termite_treatment,False,,,,,,,36.0,1500000.0
1903,termite_treatment,True,0.025,2.681123283410818e-05,0.19000000000000006,2.5,0.0026811232834108175,19.0,36.0,1500000.0
1904,risk,False,,,,,,,39.0,1500000.0
1905,risk,True,0.005,5.337119129836097e-06,0.04,7500.0,8.005678694754145,60000.0,39.0,1500000.0
1906,conditional_failure,False,,,,,,,39.0,1500000.0
1907,conditional_failure,True,0.015,1.601135738950829e-05,0.27000000000000013,52.5,0.05603975086327902,945.0,39.0,1500000.0
1908,functional_failure,False,,,,,,,39.0,1500000.0
1909,functional_failure,True,0.005,5.337119129836097e-06,0.04,35.0,0.037359833908852676,280.0,39.0,1500000.0
1910,inspection_groundline,False,,,,,,,39.0,1500000.0
1911,inspection_groundline,True,0.98,0.001046075349447875,18.42,49.0,0.05230376747239375,921.0,39.0,1500000.0
1912,inspection_protection,False,,,,,,,39.0,1500000.0
1913,inspection_protection,True,1.0,0.0010674238259672194,77.75500000000002,0.0,0.0,0.0,39.0,1500000.0
1914,pole_saver_rod,False,0.0,0.0,0.0,0.0,0.0,0.0,39.0,1500000.0
1915,pole_saver_rod,True,,,,,,,39.0,1500000.0
1916,termite_treatment,False,,,,,,,39.0,1500000.0
1917,termite_treatment,True,0.02,2.134847651934439e-05,0.17,2.0,0.0021348476519344388,17.0,39.0,1500000.0
1918,risk,False,,,,,,,42.0,1500000.0
1919,risk,True,0.005,5.516541349235683e-06,0.02,7500.0,8.274812023853524,30000.0,42.0,1500000.0
1920,conditional_failure,False,,,,,,,42.0,1500000.0
1921,conditional_failure,True,0.02,2.2066165396942732e-05,0.24000000000000007,70.0,0.07723157888929956,840.0,42.0,1500000.0
1922,functional_failure,False,,,,,,,42.0,1500000.0
1923,functional_failure,True,0.005,5.516541349235683e-06,0.02,35.0,0.03861578944464978,140.0,42.0,1500000.0
1924,inspection_groundline,False,,,,,,,42.0,1500000.0
1925,inspection_groundline,True,0.99,0.0010922751871486652,16.41,49.5,0.05461375935743326,820.5,42.0,1500000.0
1926,inspection_protection,False,,,,,,,42.0,1500000.0
1927,inspection_protection,True,1.0,0.0011033082698471367,75.24500000000002,0.0,0.0,0.0,42.0,1500000.0
1928,pole_saver_rod,False,0.0,0.0,0.0,0.0,0.0,0.0,42.0,1500000.0
1929,pole_saver_rod,True,,,,,,,42.0,1500000.0
1930,termite_treatment,False,,,,,,,42.0,1500000.0
1931,termite_treatment,True,0.025,2.7582706746178417e-05,0.20000000000000007,2.5,0.0027582706746178414,20.0,42.0,1500000.0
1932,risk,False,,,,,,,45.0,1500000.0
1933,risk,True,0.005,5.396974456119899e-06,0.04,7500.0,8.095461684179849,60000.0,45.0,1500000.0
1934,conditional_failure,False,,,,,,,45.0,1500000.0
1935,conditional_failure,True,0.025,2.6984872280599494e-05,0.1950000000000001,87.5,0.09444705298209823,682.5,45.0,1500000.0
1936,functional_failure,False,,,,,,,45.0,1500000.0
1937,functional_failure,True,0.005,5.396974456119899e-06,0.04,35.0,0.03777882119283929,280.0,45.0,1500000.0
1938,inspection_groundline,False,,,,,,,45.0,1500000.0
1939,inspection_groundline,True,0.98,0.0010578069933995001,15.985000000000003,49.0,0.05289034966997501,799.25,45.0,1500000.0
1940,inspection_protection,False,,,,,,,45.0,1500000.0
1941,inspection_protection,True,1.0,0.0010793948912239798,76.88499999999999,0.0,0.0,0.0,45.0,1500000.0
1942,pole_saver_rod,False,0.0,0.0,0.0,0.0,0.0,0.0,45.0,1500000.0
1943,pole_saver_rod,True,,,,,,,45.0,1500000.0
1944,termite_treatment,False,,,,,,,45.0,1500000.0
1945,termite_treatment,True,0.05,5.396974456119899e-05,0.275,5.0,0.0053969744561198985,27.5,45.0,1500000.0
1946,risk,False,,,,,,,48.0,1500000.0
1947,risk,True,0.005,5.250942544186681e-06,0.030000000000000002,7500.0,7.876413816280022,45000.0,48.0,1500000.0
1948,conditional_failure,False,,,,,,,48.0,1500000.0
1949,conditional_failure,True,0.02,2.1003770176746725e-05,0.21000000000000013,70.0,0.07351319561861354,735.0,48.0,1500000.0
1950,functional_failure,False,,,,,,,48.0,1500000.0
1951,functional_failure,True,0.005,5.250942544186681e-06,0.030000000000000002,35.0,0.03675659780930677,210.0,48.0,1500000.0
1952,inspection_groundline,False,,,,,,,48.0,1500000.0
1953,inspection_groundline,True,0.99,0.0010396866237489628,15.319999999999999,49.5,0.05198433118744814,766.0,48.0,1500000.0
1954,inspection_protection,False,,,,,,,48.0,1500000.0
1955,inspection_protection,True,1.0,0.0010501885088373363,79.12999999999997,0.0,0.0,0.0,48.0,1500000.0
1956,pole_saver_rod,False,0.0,0.0,0.0,0.0,0.0,0.0,48.0,1500000.0
1957,pole_saver_rod,True,,,,,,,48.0,1500000.0
1958,termite_treatment,False,,,,,,,48.0,1500000.0
1959,termite_treatment,True,0.03,3.150565526512009e-05,0.22500000000000003,3.0,0.0031505655265120086,22.5,48.0,1500000.0
1960,risk,False,,,,,,,51.0,1500000.0
1961,risk,True,0.005,5.629394446039439e-06,0.045,7500.0,8.444091669059159,67500.0,51.0,1500000.0
1962,conditional_failure,False,,,,,,,51.0,1500000.0
1963,conditional_failure,True,0.015,1.6888183338118316e-05,0.25500000000000017,52.5,0.05910864168341411,892.5,51.0,1500000.0
1964,functional_failure,False,,,,,,,51.0,1500000.0
1965,functional_failure,True,0.005,5.629394446039439e-06,0.045,35.0,0.039405761122276076,315.0,51.0,1500000.0
1966,inspection_groundline,False,,,,,,,51.0,1500000.0
1967,inspection_groundline,True,0.965,0.0010864731280856117,13.265,48.25,0.054323656404280586,663.25,51.0,1500000.0
1968,inspection_protection,False,,,,,,,51.0,1500000.0
1969,inspection_protection,True,1.0,0.0011258788892078877,73.705,0.0,0.0,0.0,51.0,1500000.0
1970,pole_saver_rod,False,0.0,0.0,0.0,0.0,0.0,0.0,51.0,1500000.0
1971,pole_saver_rod,True,,,,,,,51.0,1500000.0
1972,termite_treatment,False,,,,,,,51.0,1500000.0
1973,termite_treatment,True,0.02,2.2517577784157756e-05,0.16,2.0,0.0022517577784157755,16.0,51.0,1500000.0
1974,risk,False,,,,,,,54.0,1500000.0
1975,risk,True,0.005,5.739177346319179e-06,0.049999999999999996,7500.0,8.608766019478768,75000.0,54.0,1500000.0
1976,conditional_failure,False,,,,,,,54.0,1500000.0
1977,conditional_failure,True,0.025,2.8695886731595895e-05,0.2600000000000001,87.5,0.10043560356058562,910.0,54.0,1500000.0
1978,functional_failure,False,,,,,,,54.0,1500000.0
1979,functional_failure,True,0.005,5.739177346319179e-06,0.049999999999999996,35.0,0.04017424142423425,350.0,54.0,1500000.0
1980,inspection_groundline,False,,,,,,,54.0,1500000.0
1981,inspection_groundline,True,0.985,0.0011306179372248782,12.280000000000001,49.25,0.05653089686124391,614.0,54.0,1500000.0
1982,inspection_protection,False,,,,,,,54.0,1500000.0
1983,inspection_protection,True,1.0,0.0011478354692638357,72.26999999999998,0.0,0.0,0.0,54.0,1500000.0
1984,pole_saver_rod,False,0.0,0.0,0.0,0.0,0.0,0.0,54.0,1500000.0
1985,pole_saver_rod,True,,,,,,,54.0,1500000.0
1986,termite_treatment,False,,,,,,,54.0,1500000.0
1987,termite_treatment,True,0.03,3.443506407791507e-05,0.18000000000000005,3.0,0.003443506407791507,18.0,54.0,1500000.0
1988,risk,False,,,,,,,57.0,1500000.0
1989,risk,True,0.005,5.502063273727648e-06,0.045,7500.0,8.253094910591471,67500.0,57.0,1500000.0
1990,conditional_failure,False,,,,,,,57.0,1500000.0
1991,conditional_failure,True,0.025,2.751031636863824e-05,0.23000000000000012,87.5,0.09628610729023383,805.0,57.0,1500000.0
1992,functional_failure,False,,,,,,,57.0,1500000.0
1993,functional_failure,True,0.005,5.502063273727648e-06,0.045,35.0,0.03851444291609354,315.0,57.0,1500000.0
1994,inspection_groundline,False,,,,,,,57.0,1500000.0
1995,inspection_groundline,True,0.975,0.0010729023383768913,12.299999999999999,48.75,0.05364511691884457,615.0,57.0,1500000.0
1996,inspection_protection,False,,,,,,,57.0,1500000.0
1997,inspection_protection,True,1.0,0.0011004126547455295,75.41499999999998,0.0,0.0,0.0,57.0,1500000.0
1998,pole_saver_rod,False,0.0,0.0,0.0,0.0,0.0,0.0,57.0,1500000.0
1999,pole_saver_rod,True,,,,,,,57.0,1500000.0
2000,termite_treatment,False,,,,,,,57.0,1500000.0
2001,termite_treatment,True,0.035,3.8514442916093536e-05,0.21000000000000002,3.5000000000000004,0.003851444291609354,21.0,57.0,1500000.0
2002,risk,False,,,,,,,60.0,1500000.0
2003,risk,True,0.005,5.742539006196199e-06,0.04,7500.0,8.6138085092943,60000.0,60.0,1500000.0
2004,conditional_failure,False,,,,,,,60.0,1500000.0
